order_id,customer_id,order_date,order_value,signup_date,region,customer_segment,payment_id,payment_date,payment_status,total_tickets,last_ticket_date
260,24,2023-06-26,1038,2024-04-11,West,Individual,260,2023-06-26,SUCCESS,4.0,2025-03-22
261,24,2024-09-25,3761,2024-04-11,West,Individual,261,2024-09-25,SUCCESS,4.0,2025-03-22
262,24,2025-09-07,4806,2024-04-11,West,Individual,262,2025-09-08,PENDING,4.0,2025-03-22
263,24,2025-04-21,3854,2024-04-11,West,Individual,263,2025-04-22,SUCCESS,4.0,2025-03-22
264,24,2023-06-01,1526,2024-04-11,West,Individual,264,2023-06-03,SUCCESS,4.0,2025-03-22
265,24,2024-10-11,1107,2024-04-11,West,Individual,265,2024-10-11,SUCCESS,4.0,2025-03-22
266,24,2025-07-10,4316,2024-04-11,West,Individual,266,2025-07-11,SUCCESS,4.0,2025-03-22
267,24,2025-11-25,3322,2024-04-11,West,Individual,267,2025-11-28,SUCCESS,4.0,2025-03-22
268,24,2023-09-20,1990,2024-04-11,West,Individual,268,2023-09-20,SUCCESS,4.0,2025-03-22
269,24,2023-09-22,4044,2024-04-11,West,Individual,269,2023-09-24,SUCCESS,4.0,2025-03-22
270,24,2025-10-26,953,2024-04-11,West,Individual,270,2025-10-27,SUCCESS,4.0,2025-03-22
271,24,2023-09-12,4744,2024-04-11,West,Individual,271,2023-09-15,SUCCESS,4.0,2025-03-22
272,24,2023-11-10,2991,2024-04-11,West,Individual,272,2023-11-11,FAILED,4.0,2025-03-22
273,24,2023-12-04,1826,2024-04-11,West,Individual,273,2023-12-04,SUCCESS,4.0,2025-03-22
274,24,2024-10-22,2347,2024-04-11,West,Individual,274,2024-10-24,SUCCESS,4.0,2025-03-22
275,24,2024-12-09,4750,2024-04-11,West,Individual,275,2024-12-11,SUCCESS,4.0,2025-03-22
276,24,2024-08-04,1146,2024-04-11,West,Individual,276,2024-08-06,PENDING,4.0,2025-03-22
277,24,2024-05-28,2108,2024-04-11,West,Individual,277,2024-05-28,SUCCESS,4.0,2025-03-22
278,24,2024-07-16,1525,2024-04-11,West,Individual,278,2024-07-18,SUCCESS,4.0,2025-03-22
279,24,2024-09-12,4870,2024-04-11,West,Individual,279,2024-09-15,PENDING,4.0,2025-03-22
280,24,2023-07-11,4617,2024-04-11,West,Individual,280,2023-07-11,SUCCESS,4.0,2025-03-22
281,24,2023-12-12,1763,2024-04-11,West,Individual,281,2023-12-15,SUCCESS,4.0,2025-03-22
282,24,2023-12-17,3265,2024-04-11,West,Individual,282,2023-12-17,SUCCESS,4.0,2025-03-22
283,24,2023-03-26,732,2024-04-11,West,Individual,283,2023-03-26,SUCCESS,4.0,2025-03-22
284,24,2023-06-16,872,2024-04-11,West,Individual,284,2023-06-16,SUCCESS,4.0,2025-03-22
285,25,2024-06-26,2226,2023-06-13,North,Individual,285,2024-06-27,FAILED,0.0,
286,25,2025-05-03,748,2023-06-13,North,Individual,286,2025-05-03,SUCCESS,0.0,
287,25,2025-10-16,4969,2023-06-13,North,Individual,287,2025-10-17,SUCCESS,0.0,
288,25,2024-08-16,2974,2023-06-13,North,Individual,288,2024-08-18,SUCCESS,0.0,
289,25,2025-09-16,2506,2023-06-13,North,Individual,289,2025-09-16,SUCCESS,0.0,
290,25,2025-04-11,2936,2023-06-13,North,Individual,290,2025-04-12,SUCCESS,0.0,
291,25,2025-07-17,1097,2023-06-13,North,Individual,291,2025-07-17,SUCCESS,0.0,
292,25,2023-05-03,1794,2023-06-13,North,Individual,292,2023-05-04,SUCCESS,0.0,
293,25,2025-06-19,3904,2023-06-13,North,Individual,293,2025-06-21,SUCCESS,0.0,
294,25,2025-09-18,4304,2023-06-13,North,Individual,294,2025-09-21,SUCCESS,0.0,
295,25,2024-02-22,3286,2023-06-13,North,Individual,295,2024-02-22,SUCCESS,0.0,
296,25,2023-10-22,3060,2023-06-13,North,Individual,296,2023-10-23,SUCCESS,0.0,
297,25,2024-10-15,3329,2023-06-13,North,Individual,297,2024-10-17,SUCCESS,0.0,
298,25,2025-03-27,1571,2023-06-13,North,Individual,298,2025-03-28,SUCCESS,0.0,
299,25,2025-01-28,4718,2023-06-13,North,Individual,299,2025-01-29,SUCCESS,0.0,
300,25,2023-08-06,3114,2023-06-13,North,Individual,300,2023-08-08,SUCCESS,0.0,
301,25,2024-05-10,4321,2023-06-13,North,Individual,301,2024-05-10,SUCCESS,0.0,
302,25,2023-09-08,2691,2023-06-13,North,Individual,302,2023-09-11,SUCCESS,0.0,
303,25,2025-07-09,2530,2023-06-13,North,Individual,303,2025-07-11,SUCCESS,0.0,
304,25,2023-10-16,1293,2023-06-13,North,Individual,304,2023-10-17,SUCCESS,0.0,
305,25,2023-04-14,2877,2023-06-13,North,Individual,305,2023-04-16,SUCCESS,0.0,
306,25,2025-02-25,3925,2023-06-13,North,Individual,306,2025-02-26,PENDING,0.0,
307,25,2024-05-23,1808,2023-06-13,North,Individual,307,2024-05-25,SUCCESS,0.0,
308,25,2024-11-01,3061,2023-06-13,North,Individual,308,2024-11-04,SUCCESS,0.0,
309,25,2024-01-24,1805,2023-06-13,North,Individual,309,2024-01-25,SUCCESS,0.0,
310,25,2025-10-17,4716,2023-06-13,North,Individual,310,2025-10-18,SUCCESS,0.0,
311,25,2025-08-14,4585,2023-06-13,North,Individual,311,2025-08-16,SUCCESS,0.0,
312,25,2024-09-23,4574,2023-06-13,North,Individual,312,2024-09-24,SUCCESS,0.0,
313,25,2023-02-17,1237,2023-06-13,North,Individual,313,2023-02-18,SUCCESS,0.0,
314,25,2025-03-16,4640,2023-06-13,North,Individual,314,2025-03-18,SUCCESS,0.0,
315,25,2025-07-25,2472,2023-06-13,North,Individual,315,2025-07-27,SUCCESS,0.0,
316,25,2024-03-16,3390,2023-06-13,North,Individual,316,2024-03-19,FAILED,0.0,
317,25,2023-04-10,914,2023-06-13,North,Individual,317,2023-04-12,SUCCESS,0.0,
318,25,2024-07-30,4554,2023-06-13,North,Individual,318,2024-07-30,PENDING,0.0,
319,25,2025-08-21,2840,2023-06-13,North,Individual,319,2025-08-24,SUCCESS,0.0,
320,25,2026-01-04,566,2023-06-13,North,Individual,320,2026-01-06,SUCCESS,0.0,
321,25,2023-08-09,4030,2023-06-13,North,Individual,321,2023-08-11,FAILED,0.0,
322,25,2023-10-02,2666,2023-06-13,North,Individual,322,2023-10-04,SUCCESS,0.0,
323,25,2025-01-19,3803,2023-06-13,North,Individual,323,2025-01-22,SUCCESS,0.0,
324,25,2025-01-19,870,2023-06-13,North,Individual,324,2025-01-20,SUCCESS,0.0,
325,26,2023-04-15,8378,2023-07-26,East,SMB,325,2023-04-15,SUCCESS,2.0,2024-09-30
326,26,2025-01-12,11456,2023-07-26,East,SMB,326,2025-01-15,SUCCESS,2.0,2024-09-30
327,26,2023-05-31,14659,2023-07-26,East,SMB,327,2023-06-01,SUCCESS,2.0,2024-09-30
328,26,2025-10-29,16757,2023-07-26,East,SMB,328,2025-10-30,SUCCESS,2.0,2024-09-30
329,26,2026-01-31,11165,2023-07-26,East,SMB,329,2026-02-03,SUCCESS,2.0,2024-09-30
330,26,2023-09-01,6216,2023-07-26,East,SMB,330,2023-09-03,SUCCESS,2.0,2024-09-30
331,26,2023-07-18,14907,2023-07-26,East,SMB,331,2023-07-20,SUCCESS,2.0,2024-09-30
332,26,2025-02-03,13111,2023-07-26,East,SMB,332,2025-02-04,SUCCESS,2.0,2024-09-30
333,26,2025-01-18,6727,2023-07-26,East,SMB,333,2025-01-20,SUCCESS,2.0,2024-09-30
334,26,2024-02-12,18682,2023-07-26,East,SMB,334,2024-02-14,SUCCESS,2.0,2024-09-30
335,26,2025-04-02,18386,2023-07-26,East,SMB,335,2025-04-02,SUCCESS,2.0,2024-09-30
336,27,2023-04-03,818,2024-07-23,East,Individual,336,2023-04-04,SUCCESS,1.0,2024-07-02
337,27,2023-10-08,3228,2024-07-23,East,Individual,337,2023-10-10,SUCCESS,1.0,2024-07-02
338,27,2025-08-28,4754,2024-07-23,East,Individual,338,2025-08-29,SUCCESS,1.0,2024-07-02
339,27,2025-07-24,1720,2024-07-23,East,Individual,339,2025-07-27,SUCCESS,1.0,2024-07-02
340,27,2025-11-21,1645,2024-07-23,East,Individual,340,2025-11-23,SUCCESS,1.0,2024-07-02
341,27,2024-11-02,3109,2024-07-23,East,Individual,341,2024-11-02,SUCCESS,1.0,2024-07-02
342,27,2023-11-29,3719,2024-07-23,East,Individual,342,2023-11-29,SUCCESS,1.0,2024-07-02
343,27,2024-09-04,3255,2024-07-23,East,Individual,343,2024-09-05,SUCCESS,1.0,2024-07-02
344,27,2025-11-04,4675,2024-07-23,East,Individual,344,2025-11-07,SUCCESS,1.0,2024-07-02
345,27,2025-12-26,4512,2024-07-23,East,Individual,345,2025-12-27,SUCCESS,1.0,2024-07-02
346,27,2024-09-05,4390,2024-07-23,East,Individual,346,2024-09-08,FAILED,1.0,2024-07-02
347,27,2023-02-04,3517,2024-07-23,East,Individual,347,2023-02-06,SUCCESS,1.0,2024-07-02
348,27,2024-11-09,1397,2024-07-23,East,Individual,348,2024-11-11,SUCCESS,1.0,2024-07-02
349,27,2025-05-03,3020,2024-07-23,East,Individual,349,2025-05-06,FAILED,1.0,2024-07-02
350,27,2023-02-24,4387,2024-07-23,East,Individual,350,2023-02-24,SUCCESS,1.0,2024-07-02
351,27,2024-06-27,2364,2024-07-23,East,Individual,351,2024-06-29,SUCCESS,1.0,2024-07-02
352,27,2023-04-16,4435,2024-07-23,East,Individual,352,2023-04-16,FAILED,1.0,2024-07-02
353,27,2023-12-16,4794,2024-07-23,East,Individual,353,2023-12-18,SUCCESS,1.0,2024-07-02
354,27,2025-02-17,1710,2024-07-23,East,Individual,354,2025-02-17,SUCCESS,1.0,2024-07-02
355,27,2024-05-11,758,2024-07-23,East,Individual,355,2024-05-12,SUCCESS,1.0,2024-07-02
356,27,2023-08-14,2062,2024-07-23,East,Individual,356,2023-08-17,SUCCESS,1.0,2024-07-02
357,28,2025-06-22,12279,2025-01-17,North,SMB,357,2025-06-25,SUCCESS,3.0,2025-12-04
358,28,2025-05-07,6962,2025-01-17,North,SMB,358,2025-05-09,SUCCESS,3.0,2025-12-04
359,28,2025-04-25,8681,2025-01-17,North,SMB,359,2025-04-27,FAILED,3.0,2025-12-04
360,28,2025-04-20,18443,2025-01-17,North,SMB,360,2025-04-20,SUCCESS,3.0,2025-12-04
361,28,2025-08-23,4040,2025-01-17,North,SMB,361,2025-08-24,SUCCESS,3.0,2025-12-04
362,29,2025-11-28,8794,2025-01-28,West,SMB,362,2025-11-30,SUCCESS,1.0,2025-04-08
363,29,2024-10-27,17675,2025-01-28,West,SMB,363,2024-10-29,SUCCESS,1.0,2025-04-08
364,29,2025-12-12,14347,2025-01-28,West,SMB,364,2025-12-13,SUCCESS,1.0,2025-04-08
365,29,2024-10-04,7674,2025-01-28,West,SMB,365,2024-10-07,SUCCESS,1.0,2025-04-08
366,29,2025-07-30,19469,2025-01-28,West,SMB,366,2025-07-31,SUCCESS,1.0,2025-04-08
367,29,2024-12-02,19900,2025-01-28,West,SMB,367,2024-12-02,SUCCESS,1.0,2025-04-08
368,29,2024-12-26,10662,2025-01-28,West,SMB,368,2024-12-29,SUCCESS,1.0,2025-04-08
369,30,2025-09-18,2075,2024-03-05,West,Individual,369,2025-09-21,SUCCESS,2.0,2024-12-18
370,30,2024-05-19,2785,2024-03-05,West,Individual,370,2024-05-22,SUCCESS,2.0,2024-12-18
371,30,2024-09-03,2342,2024-03-05,West,Individual,371,2024-09-06,SUCCESS,2.0,2024-12-18
372,30,2024-09-01,2867,2024-03-05,West,Individual,372,2024-09-04,SUCCESS,2.0,2024-12-18
373,30,2024-02-29,4505,2024-03-05,West,Individual,373,2024-03-01,SUCCESS,2.0,2024-12-18
374,30,2024-10-11,4430,2024-03-05,West,Individual,374,2024-10-13,SUCCESS,2.0,2024-12-18
375,30,2024-12-15,2740,2024-03-05,West,Individual,375,2024-12-17,SUCCESS,2.0,2024-12-18
376,30,2024-08-12,1498,2024-03-05,West,Individual,376,2024-08-14,SUCCESS,2.0,2024-12-18
377,30,2026-01-17,3610,2024-03-05,West,Individual,377,2026-01-20,SUCCESS,2.0,2024-12-18
378,30,2025-03-19,3327,2024-03-05,West,Individual,378,2025-03-22,SUCCESS,2.0,2024-12-18
379,30,2023-10-27,2879,2024-03-05,West,Individual,379,2023-10-29,SUCCESS,2.0,2024-12-18
380,30,2023-03-28,2856,2024-03-05,West,Individual,380,2023-03-28,SUCCESS,2.0,2024-12-18
381,30,2023-06-11,3337,2024-03-05,West,Individual,381,2023-06-12,SUCCESS,2.0,2024-12-18
382,30,2025-06-24,2600,2024-03-05,West,Individual,382,2025-06-24,SUCCESS,2.0,2024-12-18
383,31,2024-03-14,8621,2023-05-27,North,SMB,383,2024-03-17,SUCCESS,5.0,2025-12-22
384,31,2026-01-08,10884,2023-05-27,North,SMB,384,2026-01-11,SUCCESS,5.0,2025-12-22
385,31,2024-07-10,6498,2023-05-27,North,SMB,385,2024-07-12,SUCCESS,5.0,2025-12-22
386,31,2023-08-12,9840,2023-05-27,North,SMB,386,2023-08-15,FAILED,5.0,2025-12-22
387,31,2024-05-11,3663,2023-05-27,North,SMB,387,2024-05-11,SUCCESS,5.0,2025-12-22
388,31,2025-12-23,9394,2023-05-27,North,SMB,388,2025-12-24,SUCCESS,5.0,2025-12-22
389,31,2024-04-21,3720,2023-05-27,North,SMB,389,2024-04-22,SUCCESS,5.0,2025-12-22
390,31,2023-07-25,15543,2023-05-27,North,SMB,390,2023-07-27,FAILED,5.0,2025-12-22
391,31,2024-11-07,17479,2023-05-27,North,SMB,391,2024-11-08,SUCCESS,5.0,2025-12-22
392,31,2023-07-25,6504,2023-05-27,North,SMB,392,2023-07-26,SUCCESS,5.0,2025-12-22
393,31,2023-01-11,7175,2023-05-27,North,SMB,393,2023-01-12,SUCCESS,5.0,2025-12-22
394,31,2025-04-13,17587,2023-05-27,North,SMB,394,2025-04-15,SUCCESS,5.0,2025-12-22
395,32,2024-02-13,2853,2025-12-29,North,Individual,395,2024-02-13,SUCCESS,3.0,2025-07-11
396,32,2024-10-19,2838,2025-12-29,North,Individual,396,2024-10-19,SUCCESS,3.0,2025-07-11
397,32,2023-05-02,1232,2025-12-29,North,Individual,397,2023-05-04,FAILED,3.0,2025-07-11
398,32,2024-04-20,4883,2025-12-29,North,Individual,398,2024-04-21,SUCCESS,3.0,2025-07-11
399,32,2023-03-18,1934,2025-12-29,North,Individual,399,2023-03-20,SUCCESS,3.0,2025-07-11
400,32,2025-05-05,1940,2025-12-29,North,Individual,400,2025-05-08,FAILED,3.0,2025-07-11
401,32,2023-03-16,3752,2025-12-29,North,Individual,401,2023-03-19,SUCCESS,3.0,2025-07-11
402,32,2025-10-11,2026,2025-12-29,North,Individual,402,2025-10-12,SUCCESS,3.0,2025-07-11
403,32,2024-08-15,806,2025-12-29,North,Individual,403,2024-08-18,SUCCESS,3.0,2025-07-11
404,32,2023-01-19,2944,2025-12-29,North,Individual,404,2023-01-19,SUCCESS,3.0,2025-07-11
405,32,2023-08-08,3244,2025-12-29,North,Individual,405,2023-08-09,SUCCESS,3.0,2025-07-11
406,32,2024-08-05,4222,2025-12-29,North,Individual,406,2024-08-06,SUCCESS,3.0,2025-07-11
407,33,2026-01-17,4795,2023-12-01,East,Individual,407,2026-01-18,FAILED,7.0,2025-12-26
408,33,2025-10-08,1599,2023-12-01,East,Individual,408,2025-10-10,FAILED,7.0,2025-12-26
409,33,2025-10-29,4334,2023-12-01,East,Individual,409,2025-10-31,SUCCESS,7.0,2025-12-26
410,33,2024-07-12,2079,2023-12-01,East,Individual,410,2024-07-12,SUCCESS,7.0,2025-12-26
411,33,2023-08-19,3208,2023-12-01,East,Individual,411,2023-08-20,PENDING,7.0,2025-12-26
412,33,2023-11-29,4259,2023-12-01,East,Individual,412,2023-11-30,SUCCESS,7.0,2025-12-26
413,33,2024-06-10,2025,2023-12-01,East,Individual,413,2024-06-11,SUCCESS,7.0,2025-12-26
414,33,2023-01-29,3261,2023-12-01,East,Individual,414,2023-02-01,FAILED,7.0,2025-12-26
415,33,2024-08-27,2082,2023-12-01,East,Individual,415,2024-08-27,SUCCESS,7.0,2025-12-26
416,33,2023-12-26,3821,2023-12-01,East,Individual,416,2023-12-27,SUCCESS,7.0,2025-12-26
417,33,2025-05-25,4721,2023-12-01,East,Individual,417,2025-05-26,SUCCESS,7.0,2025-12-26
418,33,2024-11-02,1210,2023-12-01,East,Individual,418,2024-11-04,SUCCESS,7.0,2025-12-26
419,33,2025-03-31,1281,2023-12-01,East,Individual,419,2025-03-31,SUCCESS,7.0,2025-12-26
420,33,2024-01-14,1651,2023-12-01,East,Individual,420,2024-01-17,SUCCESS,7.0,2025-12-26
421,33,2025-09-04,3150,2023-12-01,East,Individual,421,2025-09-05,SUCCESS,7.0,2025-12-26
422,33,2024-05-23,555,2023-12-01,East,Individual,422,2024-05-25,SUCCESS,7.0,2025-12-26
423,33,2024-06-18,3642,2023-12-01,East,Individual,423,2024-06-18,SUCCESS,7.0,2025-12-26
424,33,2024-04-27,4159,2023-12-01,East,Individual,424,2024-04-30,SUCCESS,7.0,2025-12-26
425,33,2024-06-30,3200,2023-12-01,East,Individual,425,2024-07-03,SUCCESS,7.0,2025-12-26
426,33,2024-09-10,593,2023-12-01,East,Individual,426,2024-09-11,FAILED,7.0,2025-12-26
427,33,2024-06-19,3445,2023-12-01,East,Individual,427,2024-06-22,SUCCESS,7.0,2025-12-26
428,33,2024-04-28,1008,2023-12-01,East,Individual,428,2024-05-01,SUCCESS,7.0,2025-12-26
429,33,2023-08-31,4312,2023-12-01,East,Individual,429,2023-09-03,SUCCESS,7.0,2025-12-26
430,33,2024-09-20,1808,2023-12-01,East,Individual,430,2024-09-21,SUCCESS,7.0,2025-12-26
431,33,2025-04-10,4616,2023-12-01,East,Individual,431,2025-04-10,SUCCESS,7.0,2025-12-26
432,33,2024-09-28,1461,2023-12-01,East,Individual,432,2024-10-01,SUCCESS,7.0,2025-12-26
433,33,2024-08-27,3510,2023-12-01,East,Individual,433,2024-08-28,SUCCESS,7.0,2025-12-26
434,33,2024-03-28,2295,2023-12-01,East,Individual,434,2024-03-30,SUCCESS,7.0,2025-12-26
435,33,2023-10-01,4417,2023-12-01,East,Individual,435,2023-10-02,SUCCESS,7.0,2025-12-26
436,33,2023-11-10,4227,2023-12-01,East,Individual,436,2023-11-13,SUCCESS,7.0,2025-12-26
437,33,2025-02-04,3906,2023-12-01,East,Individual,437,2025-02-06,FAILED,7.0,2025-12-26
438,33,2026-01-29,4357,2023-12-01,East,Individual,438,2026-01-31,SUCCESS,7.0,2025-12-26
439,33,2026-01-05,2289,2023-12-01,East,Individual,439,2026-01-08,SUCCESS,7.0,2025-12-26
440,33,2024-05-21,1170,2023-12-01,East,Individual,440,2024-05-24,SUCCESS,7.0,2025-12-26
441,33,2025-12-12,4159,2023-12-01,East,Individual,441,2025-12-12,SUCCESS,7.0,2025-12-26
442,33,2025-12-17,3463,2023-12-01,East,Individual,442,2025-12-19,SUCCESS,7.0,2025-12-26
443,33,2023-06-09,1419,2023-12-01,East,Individual,443,2023-06-12,SUCCESS,7.0,2025-12-26
444,33,2023-05-07,4986,2023-12-01,East,Individual,444,2023-05-07,PENDING,7.0,2025-12-26
445,33,2025-11-01,2156,2023-12-01,East,Individual,445,2025-11-02,SUCCESS,7.0,2025-12-26
446,33,2026-01-04,1727,2023-12-01,East,Individual,446,2026-01-05,SUCCESS,7.0,2025-12-26
447,34,2024-11-02,44101,2025-02-16,West,Enterprise,447,2024-11-03,SUCCESS,2.0,2026-01-29
448,35,2023-08-27,23461,2024-03-25,West,Enterprise,448,2023-08-29,PENDING,4.0,2025-09-13
449,35,2025-09-28,15959,2024-03-25,West,Enterprise,449,2025-09-30,SUCCESS,4.0,2025-09-13
450,35,2025-11-11,39195,2024-03-25,West,Enterprise,450,2025-11-13,SUCCESS,4.0,2025-09-13
451,35,2023-04-24,39716,2024-03-25,West,Enterprise,451,2023-04-24,SUCCESS,4.0,2025-09-13
452,35,2023-09-28,43636,2024-03-25,West,Enterprise,452,2023-10-01,SUCCESS,4.0,2025-09-13
453,35,2025-04-30,39936,2024-03-25,West,Enterprise,453,2025-04-30,SUCCESS,4.0,2025-09-13
454,35,2023-04-29,46621,2024-03-25,West,Enterprise,454,2023-04-30,FAILED,4.0,2025-09-13
455,35,2025-08-04,30196,2024-03-25,West,Enterprise,455,2025-08-05,SUCCESS,4.0,2025-09-13
456,35,2023-02-14,35948,2024-03-25,West,Enterprise,456,2023-02-17,SUCCESS,4.0,2025-09-13
457,35,2024-06-05,10197,2024-03-25,West,Enterprise,457,2024-06-06,SUCCESS,4.0,2025-09-13
458,35,2024-03-22,47900,2024-03-25,West,Enterprise,458,2024-03-22,SUCCESS,4.0,2025-09-13
459,35,2023-05-30,12968,2024-03-25,West,Enterprise,459,2023-05-31,SUCCESS,4.0,2025-09-13
460,35,2025-05-17,32579,2024-03-25,West,Enterprise,460,2025-05-19,SUCCESS,4.0,2025-09-13
461,35,2023-05-11,45465,2024-03-25,West,Enterprise,461,2023-05-14,SUCCESS,4.0,2025-09-13
462,35,2023-05-04,14523,2024-03-25,West,Enterprise,462,2023-05-04,SUCCESS,4.0,2025-09-13
463,35,2025-08-24,12079,2024-03-25,West,Enterprise,463,2025-08-26,SUCCESS,4.0,2025-09-13
464,35,2024-08-10,36795,2024-03-25,West,Enterprise,464,2024-08-13,SUCCESS,4.0,2025-09-13
465,35,2024-01-04,18875,2024-03-25,West,Enterprise,465,2024-01-05,SUCCESS,4.0,2025-09-13
466,35,2025-05-10,34540,2024-03-25,West,Enterprise,466,2025-05-13,SUCCESS,4.0,2025-09-13
467,35,2025-02-22,39395,2024-03-25,West,Enterprise,467,2025-02-23,SUCCESS,4.0,2025-09-13
468,35,2025-02-12,34618,2024-03-25,West,Enterprise,468,2025-02-14,SUCCESS,4.0,2025-09-13
469,35,2023-06-14,45343,2024-03-25,West,Enterprise,469,2023-06-16,SUCCESS,4.0,2025-09-13
470,35,2023-09-30,32791,2024-03-25,West,Enterprise,470,2023-10-03,FAILED,4.0,2025-09-13
471,35,2023-08-31,21696,2024-03-25,West,Enterprise,471,2023-09-03,SUCCESS,4.0,2025-09-13
472,35,2026-01-05,35759,2024-03-25,West,Enterprise,472,2026-01-05,SUCCESS,4.0,2025-09-13
473,35,2025-12-19,18345,2024-03-25,West,Enterprise,473,2025-12-21,SUCCESS,4.0,2025-09-13
474,35,2024-04-01,10227,2024-03-25,West,Enterprise,474,2024-04-04,SUCCESS,4.0,2025-09-13
475,35,2023-02-16,29553,2024-03-25,West,Enterprise,475,2023-02-17,SUCCESS,4.0,2025-09-13
476,35,2025-08-06,45680,2024-03-25,West,Enterprise,476,2025-08-07,SUCCESS,4.0,2025-09-13
477,35,2025-05-18,44860,2024-03-25,West,Enterprise,477,2025-05-21,SUCCESS,4.0,2025-09-13
478,35,2025-02-15,25051,2024-03-25,West,Enterprise,478,2025-02-15,SUCCESS,4.0,2025-09-13
479,35,2024-05-21,40187,2024-03-25,West,Enterprise,479,2024-05-24,SUCCESS,4.0,2025-09-13
480,35,2024-12-09,20166,2024-03-25,West,Enterprise,480,2024-12-09,SUCCESS,4.0,2025-09-13
481,35,2024-07-18,22352,2024-03-25,West,Enterprise,481,2024-07-20,SUCCESS,4.0,2025-09-13
482,36,2023-03-07,15737,2023-04-25,North,SMB,482,2023-03-07,SUCCESS,2.0,2025-12-05
483,36,2023-02-02,9886,2023-04-25,North,SMB,483,2023-02-05,SUCCESS,2.0,2025-12-05
484,36,2024-02-27,4204,2023-04-25,North,SMB,484,2024-02-27,SUCCESS,2.0,2025-12-05
485,36,2023-07-26,3100,2023-04-25,North,SMB,485,2023-07-27,SUCCESS,2.0,2025-12-05
486,36,2025-07-03,3595,2023-04-25,North,SMB,486,2025-07-05,SUCCESS,2.0,2025-12-05
487,36,2024-05-16,3449,2023-04-25,North,SMB,487,2024-05-17,SUCCESS,2.0,2025-12-05
488,37,2025-06-17,2419,2023-03-07,West,Individual,488,2025-06-20,SUCCESS,0.0,
489,37,2026-01-10,2279,2023-03-07,West,Individual,489,2026-01-13,SUCCESS,0.0,
490,38,2023-10-14,4627,2025-04-01,West,Individual,490,2023-10-14,SUCCESS,5.0,2025-05-20
491,39,2024-04-24,12449,2023-05-16,North,SMB,491,2024-04-27,SUCCESS,1.0,2025-10-10
492,39,2024-10-18,9762,2023-05-16,North,SMB,492,2024-10-21,SUCCESS,1.0,2025-10-10
493,39,2024-09-10,6694,2023-05-16,North,SMB,493,2024-09-13,SUCCESS,1.0,2025-10-10
494,39,2025-12-03,9243,2023-05-16,North,SMB,494,2025-12-03,SUCCESS,1.0,2025-10-10
495,39,2025-04-26,11846,2023-05-16,North,SMB,495,2025-04-28,SUCCESS,1.0,2025-10-10
496,39,2024-07-17,3997,2023-05-16,North,SMB,496,2024-07-20,SUCCESS,1.0,2025-10-10
497,39,2023-12-25,15998,2023-05-16,North,SMB,497,2023-12-27,SUCCESS,1.0,2025-10-10
498,39,2025-10-12,3536,2023-05-16,North,SMB,498,2025-10-12,FAILED,1.0,2025-10-10
499,39,2024-12-06,14489,2023-05-16,North,SMB,499,2024-12-09,SUCCESS,1.0,2025-10-10
500,40,2024-10-14,3910,2024-10-06,North,Individual,500,2024-10-16,SUCCESS,1.0,2024-04-13
501,40,2025-04-16,1722,2024-10-06,North,Individual,501,2025-04-19,SUCCESS,1.0,2024-04-13
502,40,2024-09-06,3583,2024-10-06,North,Individual,502,2024-09-08,SUCCESS,1.0,2024-04-13
503,40,2024-01-12,4906,2024-10-06,North,Individual,503,2024-01-14,SUCCESS,1.0,2024-04-13
504,40,2025-08-27,2474,2024-10-06,North,Individual,504,2025-08-27,SUCCESS,1.0,2024-04-13
505,40,2024-04-06,2963,2024-10-06,North,Individual,505,2024-04-07,SUCCESS,1.0,2024-04-13
506,40,2023-10-23,4293,2024-10-06,North,Individual,506,2023-10-26,FAILED,1.0,2024-04-13
507,40,2023-04-29,3880,2024-10-06,North,Individual,507,2023-05-02,SUCCESS,1.0,2024-04-13
508,40,2025-05-03,4841,2024-10-06,North,Individual,508,2025-05-03,SUCCESS,1.0,2024-04-13
509,40,2023-10-02,3681,2024-10-06,North,Individual,509,2023-10-03,SUCCESS,1.0,2024-04-13
510,40,2024-05-12,2588,2024-10-06,North,Individual,510,2024-05-12,SUCCESS,1.0,2024-04-13
511,40,2024-02-21,3205,2024-10-06,North,Individual,511,2024-02-23,SUCCESS,1.0,2024-04-13
512,40,2023-06-11,4184,2024-10-06,North,Individual,512,2023-06-13,SUCCESS,1.0,2024-04-13
513,41,2023-07-09,4887,2025-10-19,East,Individual,513,2023-07-10,SUCCESS,4.0,2025-06-25
514,41,2024-01-26,922,2025-10-19,East,Individual,514,2024-01-29,SUCCESS,4.0,2025-06-25
515,41,2024-07-03,3589,2025-10-19,East,Individual,515,2024-07-06,SUCCESS,4.0,2025-06-25
516,41,2023-03-22,1096,2025-10-19,East,Individual,516,2023-03-22,SUCCESS,4.0,2025-06-25
517,41,2024-01-21,2277,2025-10-19,East,Individual,517,2024-01-24,SUCCESS,4.0,2025-06-25
518,41,2025-09-08,2211,2025-10-19,East,Individual,518,2025-09-10,FAILED,4.0,2025-06-25
519,41,2024-11-12,2983,2025-10-19,East,Individual,519,2024-11-12,SUCCESS,4.0,2025-06-25
520,41,2023-02-01,2235,2025-10-19,East,Individual,520,2023-02-01,SUCCESS,4.0,2025-06-25
521,41,2024-01-25,1461,2025-10-19,East,Individual,521,2024-01-28,SUCCESS,4.0,2025-06-25
